scorer,,,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte
individuals,,,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5
bodyparts,,,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,Bossou1,img002.png,338.4794397938649,282.7754661393626,,,303.22167322938856,298.1296548045377,,,295.2602420696681,312.34649616118145,352.12760749624294,324.8573165550279,,,365.77577519862086,312.9151698154472,326.5372930542842,381.15600832733696,,,279.9060534044929,346.46691541712636,,,371.4625117412784,426.64990066859684,,,320.281882857361,422.6691850887366,,,258.2964545423945,432.90531086552005,,,603.30647059119,194.61275905508114,533.7686570783432,210.1565056050116,595.1255513543845,238.7897229338309,577.9456209570928,242.88018255223363,,,,,476.50222242070464,226.51834407862265,514.9525428336906,188.88611558931734,,,404.51013313681625,314.05417991244144,,,530.4962893836209,276.4219514231362,,,,,,,,,,,,,,,737.7466699518877,270.60557973495037,771.8728450140499,359.1711293010378,757.2473414159804,334.795289970922,752.3721735499572,369.7339930107547,,,680.8697115149508,286.8561392883609,,,,,629.6804489217076,435.54875920206734,812.4992438975762,396.54741627388205,,,,,,,,,508.613780248799,294.9814190650662,526.4893957575506,415.2355597603042,459.04957361089686,421.73578358166844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Bossou1,img005.png,338.0712626389965,284.9219597659463,,,299.5843608798298,299.0157547763454,,,291.4533252969072,314.1936878644675,346.202298221919,327.745413836005,,,362.46436938776407,312.02541170902145,344.03402206647297,383.57852483873984,,,273.56504701447767,347.25989923501913,,,363.0064384266256,435.6171525694441,,,312.05194877364437,426.94404794766,,,250.79814738229453,435.6171525694441,,,605.1592409497686,181.87796105530015,555.7145632209782,206.1812772270784,607.6733771054697,233.83677493979167,595.1026963269637,241.37918340689527,,,,,482.8046147056433,219.59000339081814,518.8405662706939,182.71600644053387,,,400.6761669527374,315.9652226926976,,,540.629746286771,273.22490804577717,,,,,,,,,,,,,,,746.0911239420568,271.4475253922226,783.6024155634987,355.8479315404667,769.9619458829743,336.239756374713,762.2891816876795,373.75104799615485,,,693.2343039300251,272.3000547472554,724.7778900662377,276.5627015224192,,,639.5249545629608,432.57557349341585,831.3440594453338,404.44210477733446,,,,,464.7564367812432,315.77905185392655,,,509.08796324294724,308.10628765863163,542.3366080892251,412.1148689726294,453.6735551658172,425.7553386531537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Bossou1,img021.png,330.4091660836753,281.840972527045,,,289.8231007035007,301.3000449695944,,,282.59544522483947,316.86730292363404,345.4204505393563,330.76664038259787,,,357.095894004886,311.30756794004844,333.18903357546805,389.69983120860485,,,265.3602667757242,354.1175273136573,,,365.9914699786229,444.1852340477434,,,306.5023056542574,437.51355206744074,,,240.34145934958917,445.8531545428191,288.7111537067836,395.25956619219045,,,538.6865327067314,161.15047147269883,611.7162019913853,195.23098380553733,593.8645050551366,196.0424245753668,606.036116602579,223.63141074956945,,,471.3369488108839,180.62504994860655,508.6632242230403,159.52758993303985,,,408.04456876418374,310.45557312132473,,,551.6695850240033,269.88353462985026,,,,,,,,,,,,,,,776.9276023971888,267.3292585884756,821.4491354013635,359.15492040958577,801.9709647120371,335.9666219699115,795.4782411489284,376.7780272237382,,,713.8554306412749,326.6913025940418,750.9567081447537,274.74951408917144,849.2750935289725,380.4881549740861,668.4063656995133,451.90811416828285,862.2605406551902,411.09670891445614,,,,,448.58129649140113,343.38687747060726,,,518.1461918104239,298.86534446643265,548.754745750794,423.1546241030868,461.5667436176187,435.2125392917174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Bossou1,img056.png,337.58606096556167,281.1961496574279,,,290.163334007494,298.72194005497465,277.7921878445198,295.6291535142311,279.8540455383488,310.06215737103435,342.22524077667697,326.55701892166655,,,354.0809225161939,305.93844198337626,338.61698981247616,379.64985453776404,,,262.84371956425935,332.22712757969634,,,365.4211398322536,438.4127988118914,,,306.14273113466896,431.19629688348977,,,236.03956954448194,443.0519786230067,287.58601189020766,385.3199631957939,557.5634509684962,152.81258500500826,454.2377758922577,175.0673457906596,537.6931288384503,206.06504831353118,508.28505208598244,210.03911273954037,528.1553742160283,233.0886864103936,,,416.08675740256956,198.11691946151285,,,,,379.52536468328515,313.364787815779,617.9692302438357,221.16649313236604,484.4406655299274,259.31751162205416,,,416.08675740256956,398.40976653237533,,,,,,,,,,,776.3932089964901,262.1344338824166,817.7346325003666,353.3975763343702,799.0139878948377,333.8969048702775,791.2137193092005,373.6782746570266,,,707.750845442884,312.0561528304938,754.5524569567065,264.4745144581077,,,665.6293950804438,447.78082622057866,862.9761902970615,403.3192952824474,,,444.35766147619063,347.6756657708989,,,517.3272573621601,283.58075046565546,,,547.8956015846609,413.74273231630366,468.0234763581267,427.547790997433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Bossou1,img070.png,339.7387817349384,277.48746627007614,,,292.1497759305942,284.36143377514804,283.1607415008848,282.2463668505105,277.3443074581316,295.46553512949504,346.08398250885097,316.0874376447109,,,354.0154834762417,306.0408697526826,346.08398250885097,386.4134128889084,,,273.6429403400159,316.0874376447109,260.9525387921908,376.89561172803957,364.59081809942927,438.76131927368704,,,311.18537825233193,426.07091772586193,,,245.08953685740943,439.29008600484644,,,580.7964800904463,167.7713625737378,479.19677943855817,181.120228352818,561.5147850762194,218.9420147268786,532.5922425548789,221.1668256900586,,,,,428.7677309398108,206.3347526021917,,,,,394.65396283771696,333.1489775034536,633.4503395523736,233.0324841603521,486.6128159824916,248.60616090261237,,,422.0932980502707,399.1517027444612,,,,,,,,,,,778.0445158557253,258.82869505634017,821.6510173527386,351.1718746970743,801.1303107659089,328.94110922800866,797.7101930014372,367.4174340783146,,,713.0622783307642,294.73993158329233,751.5386031810701,263.10384226192974,,,668.600747392633,445.22511322004425,865.2575188497519,402.47364116414883,,,,,473.65403481774985,305.0002848767072,,,530.0859779315318,291.3198138188207,562.5770966940124,411.8789650164458,459.1185343187454,425.5594360743323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Bossou1,img090.png,332.001448733316,278.8142051845166,,,283.8836761978124,299.96487443089177,273.8371083057842,301.0224078932105,273.8371083057842,314.24157617219504,344.6918502811411,330.1045781069764,,,349.97951759273496,307.3676086671231,347.33568393693804,389.85521872798637,,,250.5713721347715,377.1648171801612,265.9056073383935,407.83328758740527,367.9575864521538,440.61682491928684,,,320.897347378969,431.09902375841796,,,249.51383867245275,443.7894253062431,,,592.3209676239496,172.24393098088404,491.8054050497845,187.1591434918892,572.8663426095951,222.82595601820586,547.5753300909341,226.06839352059828,565.0844926038533,251.3594060392592,,,431.4960675052854,202.72284350337281,,,,,408.15051748806,342.14765610624704,629.9332426517017,243.57755603351737,498.93876755504783,258.4927685445225,,,427.0000937916617,399.5036859632305,,,,,,,,,,,780.9639913816475,264.4411174748205,826.8555715604789,356.22427783248327,807.439903023281,333.27848774306756,801.2621903068998,373.87488559357223,,,712.1266211134005,273.266421355365,764.1959140086129,265.32364786287496,,,675.0603448151135,449.7724989662549,880.6899252318003,411.82369227991353,,,,,470.31329478648126,327.1007750266864,,,525.9127092339115,289.1519683403451,564.7440463083074,416.23634422018586,468.5482340103723,426.82670887683923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Bossou1,img097.png,294.6547833776349,290.15924458711845,,,253.4276062318309,313.71763152757785,244.3255021866534,315.85930306761963,245.93175584168472,328.17391442285975,304.2923053078228,343.16561520315213,,,321.9610955131674,322.81973557275535,247.53800949671603,398.3136573592276,,,172.0440877102438,427.2262231497914,,,366.93619785404445,435.7929093099585,,,315.00066300803167,422.9428800697079,,,251.28593469178912,447.5721027801882,,,592.856065422181,174.81160892508632,491.45257380889916,186.33473297205018,573.6508586772412,227.81797954112,545.995360964528,227.81797954112,561.3595263604798,257.778102063226,,,443.055452811651,206.3081479867875,490.6843655391016,171.738775845896,,,396.9629566237956,353.0359275181271,625.8890210234773,243.9503532068694,492.9889903484943,264.6919764914043,,,426.15487087610404,406.04229813416083,,,,,,,,,,,783.8755499683003,266.62621354728356,827.1270392412238,362.64451973317364,808.0963839611375,336.6936261694196,804.6362648193035,376.4849963005091,,,733.7038224117091,287.38692839828684,763.9798649027555,270.08633268911746,,,680.9370054987426,456.93276634814674,874.7036774414396,411.0861877188479,,,,,448.24399321041426,389.4604430823862,,,527.8267334725934,292.57710711103766,560.6978653200154,418.8714557879741,478.52003570146076,433.5769621407681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
